name,address,rating,reviews,website,lat,lng,category,no_website
L'Irlandais,"2 Rue Haute Cité, 87000 Limoges, France",4.6,2239,https://lirlandais.net/,45.8294936,1.2653996,"bar, establishment, food, point_of_interest, restaurant",False
Maison Gloria,"15 Pl. Jean Jaurès, 37000 Tours, France",4.4,907,https://www.maison-gloria-tours.fr/,47.3892301,0.6887128,"establishment, food, point_of_interest, restaurant",False
Le Chien Fou,"7 Rue de la Grosse Tour, 37000 Tours, France",4.5,1288,https://www.chien-fou-bistrot.fr/,47.39389329999999,0.6790965,"establishment, food, point_of_interest, restaurant",False
Au jardin Comme à La Maison,"21 Rue Constantine, 37000 Tours, France",4.7,706,https://www.au-jardin-comme-a-la-maison-restaurant-tours.fr/,47.3952967,0.6839389,"bar, establishment, food, point_of_interest, restaurant",False
Le Céci’Bon,"35 Rue Briçonnet, 37000 Tours, France",4.8,398,https://www.lececibon.fr/,47.394562,0.681429,"establishment, food, point_of_interest, restaurant",False
Restaurant Les Canailles,"123 Rue Colbert, 37000 Tours, France",4.6,1034,https://www.instagram.com/lescanaillesrestaurant,47.3960787,0.6920417999999999,"establishment, food, point_of_interest, restaurant",False
CHEZ MADIE,"37 Rue Briçonnet, 37000 Tours, France",4.7,944,http://chez-madie-restaurant-tours.eatbu.com/,47.39447759999999,0.6813513999999999,"bar, establishment, food, point_of_interest, restaurant",False
La Maison des Halles,"19 Pl. des Halles, 37000 Tours, France",4.7,1063,https://lamaisondeshalles.eatbu.com/,47.39207620000001,0.6798048,"establishment, food, point_of_interest, restaurant",False
Les Gens Heureux,"5 Rue Marceau, 37000 Tours, France",4.5,1059,https://www.gensheureux.fr/,47.394663,0.6844469999999999,"establishment, food, point_of_interest, restaurant",False
Le Vieux Mûrier,"11 Pl. Plumereau, 37000 Tours, France",4.4,772,http://levieuxmurier.fr/,47.3944812,0.6814541,"bar, establishment, food, point_of_interest, restaurant",False
Restaurant Le Turon,"94 Rue Colbert, 37000 Tours, France",4.7,1740,http://www.leturon.fr/,47.3961063,0.6914445,"establishment, food, point_of_interest, restaurant",False
Le Frenchy Resto - Restaurant & Burgers maison,"14 Pl. du Grand Marché, 37000 Tours, France",4.6,1375,https://www.frenchysburger.com/le-frenchy-resto/,47.3937809,0.6807705,"establishment, food, point_of_interest, restaurant",False
Le Bon Temps,"5 Av. de Grammont, 37000 Tours, France",4.5,3443,http://www.restaurantlebontemps.fr/,47.3882754,0.689395,"establishment, food, point_of_interest, restaurant",False
La Table Ronde,"126 Rue Colbert, 37000 Tours, France",4.9,453,https://latableronde37.eatbu.com/,47.3962519,0.6925791,"bar, establishment, food, point_of_interest, restaurant",False
Casse-Cailloux,"26 Rue Jehan Fouquet, 37000 Tours, France",4.7,539,http://www.facebook.com/laurendeau37,47.38783040000001,0.6837167000000001,"establishment, food, point_of_interest, restaurant",False
Brasserie Madeleine Tours,"48 Rue Nationale, 37000 Tours, France",4.1,5692,https://www.brasseriemadeleine-tours.fr/,47.39407869999999,0.6874904,"establishment, food, point_of_interest, restaurant",False
Brasserie de l'Univers,"8 Pl. Jean Jaurès, 37000 Tours, France",4.2,6087,http://www.brasserie-univers.com/,47.3897684,0.6895676,"bar, cafe, establishment, food, point_of_interest, restaurant",False
Le Marché Gourmand,"27 Rue du Grand Marché, 37000 Tours, France",4.5,740,http://www.lemarchegourmand.fr/,47.39430189999999,0.6802252,"establishment, food, point_of_interest, restaurant",False
Kabuli,"10 Pl. du Général Leclerc, 37000 Tours, France",4.8,444,https://kabuli.fr/,47.3904503,0.6941412,"establishment, food, point_of_interest, restaurant",False
La Souris Gourmande - Restaurant Tours,"100 Rue Colbert, 37000 Tours, France",4.4,1244,https://www.lasourisgourmande37.fr/,47.39615269999999,0.6916775,"establishment, food, point_of_interest, restaurant",False
Le Comptoir de Mamie Bigoude Tours Centre,"22 Rue de Châteauneuf, 37000 Tours, France",4.4,2366,http://comptoirmamiebigoude.com/,47.3932598,0.6816028,"establishment, food, point_of_interest, restaurant",False
Le Quai,"15 Quai Belu, 80000 Amiens, France",4.4,3407,https://restaurant-lequai.fr/,49.89641659999999,2.3046681,"establishment, food, point_of_interest, restaurant",False
Les Petits Bonheurs,"30 Pl. René Goblet, 80000 Amiens, France",4.8,501,http://les-petits-bonheurs-restaurant-amiens.eatbu.com/,49.8909737,2.302682,"cafe, establishment, food, liquor_store, point_of_interest, restaurant, store",False
BABO ! - Restaurant Traiteur brasero,"18 Rue Dusevel, 80000 Amiens, France",4.7,739,https://baborestaurant.fr/,49.8943027,2.2998047,"establishment, food, point_of_interest, restaurant",False
Ail des Ours,"11 Rue Sire Firmin Leroux, 80000 Amiens, France",4.7,1031,http://www.aildesours-restaurant.fr/,49.8931933,2.2991613,"establishment, food, point_of_interest, restaurant",False
Brasserie de l'horloge,"7 Rue des Sergents, 80000 Amiens, France",4.4,1945,https://www.brasseriedelhorloge.fr/,49.894027,2.2983475,"establishment, food, point_of_interest, restaurant",False
La Brasserie Jules,"18 Bd d'Alsace Lorraine, 80000 Amiens, France",4.4,1728,https://www.brasserie-jules.fr/,49.89197739999999,2.3079003,"establishment, food, point_of_interest, restaurant",False
Querelle,"10 Rue Sire Firmin Leroux, 80000 Amiens, France",4.8,396,http://www.querelle.net/,49.8929018,2.2993693,"establishment, food, point_of_interest, restaurant",False
Les étoiles,"22 Rue Sire Firmin Leroux, 80000 Amiens, France",4.8,256,https://les-etoiles-amiens.eatbu.com/?lang=fr,49.8931665,2.2995531,"establishment, food, point_of_interest, restaurant",False
L'Edito Amiens,"42 Rue de Noyon, 80000 Amiens, France",4.7,337,https://www.restaurant-ledito-amiens.fr/?utm_source=google&utm_medium=organic&utm_campaign=mybusiness-website,49.8904806,2.3057843,"bar, cafe, establishment, food, point_of_interest, restaurant, store",False
Le Lobby - Les Marissons,"Rue d'engoulvent Pont, 62 Rue Motte, 80000 Amiens, France",4.5,1250,http://www.lelobby80.fr/,49.8965967,2.303865,"bar, establishment, food, point_of_interest, restaurant",False
La Manufacture,"5 Rue de Metz, 80000 Amiens, France",4.4,1199,https://www.la-manufacture-amiens.fr/,49.8950294,2.2952169,"establishment, food, point_of_interest, restaurant",False
Les Orfèvres,"14 Rue des Orfèvres, 80000 Amiens, France",4.5,584,http://www.lesorfevres.com/,49.8958208,2.2991908,"establishment, food, point_of_interest, restaurant",False
Ô Jardin,"57 Chem. de Halage, 80000 Amiens, France",4.2,2104,https://www.o-jardin-amiens.fr/,49.8944809,2.3151959,"establishment, food, point_of_interest, restaurant",False
La Ferme,"2 Rue Robert Pierre, 80000 Amiens, France",4.4,632,,49.8930556,2.2897222,"establishment, food, point_of_interest, restaurant",True
L'improviste,"16 Pl. René Goblet, 80000 Amiens, France",4.3,451,https://limproviste-restaurant.metro.rest/,49.8912092,2.3022607,"bar, establishment, food, liquor_store, point_of_interest, restaurant, store",False
Le Dos D'Âne,"1 Rue de la Dodane, 80000 Amiens, France",4.4,1212,https://www.ledosdane.fr/,49.8966995,2.3041344,"bar, cafe, establishment, food, point_of_interest, restaurant, store",False
Les Bouchées Doubles,"11 Rue Gresset, 80000 Amiens, France",4.5,1582,https://www.restaurantlesboucheesdoubles.fr/,49.8937627,2.2943133,"establishment, food, point_of_interest, restaurant",False
Okinawa,"7 Rue Léon Blum, 80000 Amiens, France",4.6,1588,http://okinawa-amiens.com/,49.8943677,2.2942425,"establishment, food, point_of_interest, restaurant",False
Les Marronniers,"27 Rue de Metz, 80000 Amiens, France",4.5,769,https://www.restaurantlesmarronniers.com/,49.8952427,2.293904,"establishment, food, point_of_interest, restaurant",False
Restaurant Instinct Amiens,"44 Rue Jean Catelas, 80000 Amiens, France",4.9,350,https://www.instinct-restaurant.fr/,49.89643239999999,2.2893345,"establishment, food, point_of_interest, restaurant",False
Le 17,"1 Rue Cité Bartissol, 66000 Perpignan, France",4.8,803,,42.7005761,2.8964871,"establishment, food, point_of_interest, restaurant",True
Restaurant Le Sujet,"2 Pl. Albert de Belgique, 66000 Perpignan, France",4.8,387,https://lesujet-restaurant.fr/,42.6959676,2.8829536,"establishment, food, point_of_interest, restaurant",False
La table de Thomas🥩 | Restaurant viande - Restaurant | Perpignan,"mas palegry, Chem. du Mas Palegry, 66000 Perpignan, France",4.6,2651,http://www.latabledethomas.com/,42.6559951,2.9067946,"bar, establishment, food, point_of_interest, restaurant",False
Le Méditerranée,"26 Av. Maréchal Leclerc, 66000 Perpignan, France",4.8,187,http://le-mediterranee-perpignan.fr/,42.7016258,2.890715,"establishment, food, point_of_interest, restaurant",False
Restaurant Le Sud,"12 Rue Louis Bausil, 66000 Perpignan, France",4.5,535,http://www.restaurantlesud.fr/,42.699361,2.9015,"establishment, food, point_of_interest, restaurant",False
L’Hibiscus,"11 Rue Maximilien de Sully, 66000 Perpignan, France",4.8,3090,,42.6979103,2.8894565,"establishment, food, point_of_interest, restaurant",True
Ô grain de sel,"14 Rue de la Fusterie, 66000 Perpignan, France",4.8,410,http://ograindesel.fr/,42.6977124,2.8956965,"establishment, food, point_of_interest, restaurant",False
BAM!,"70 Av. Louis Torcatis, 66000 Perpignan, France",4.8,118,,42.7034154,2.8875461,"bar, establishment, food, point_of_interest, restaurant",True
Le 17.45 Perpignan - Planches à Composer,"43B Av. Maréchal Leclerc, 66000 Perpignan, France",4.9,221,https://www.le17-45.fr/reservations,42.70088700000001,2.8896631,"establishment, food, point_of_interest, restaurant",False
Le Clos des Lys - Restaurant et Traiteur à Perpignan,"660 Chem. de la Fossella, 66100 Perpignan, France",4.7,1829,http://www.closdeslys.com/,42.6705057,2.8963124,"establishment, food, point_of_interest, restaurant",False
Au Goustous,"5 Rue du Théatre, 66000 Perpignan, France",4.9,445,https://au-goustous.eatbu.com/?lang=fr,42.6982825,2.8962703,"establishment, food, point_of_interest, restaurant",False
Fricaccia : Italian Street Food,"15 Av. du Lycée, 66000 Perpignan, France",4.8,1234,http://www.fricaccia.fr/,42.6949776,2.887702,"establishment, food, point_of_interest, restaurant",False
L Entrepotes,"16 Av. des Marendes, 66470 Sainte-Marie-la-Mer, France",4.8,1481,https://www.facebook.com/RestaurantSainteMarieLaMerEntrepotes/,42.73432469999999,3.0315626,"establishment, food, point_of_interest, restaurant",False
7 Spices Restaurant,"78 Av. Victor Dalbiez, 66000 Perpignan, France",4.8,82,https://7spices-1720.myshopify.com/,42.6867519,2.8817501,"establishment, food, point_of_interest, restaurant",False
La Fabrik,"53 Av. Maréchal Leclerc, 66000 Perpignan, France",4.5,590,https://www.facebook.com/La-Fabrik-Perpignan-225012704363433/,42.7004253,2.8880887,"establishment, food, point_of_interest, restaurant",False
Mamma Mia / Pizzeria,"37 Quai Sébastien Vauban, 66000 Perpignan, France",4.9,305,https://www.facebook.com/profile.php?id=61557705191907,42.6997218,2.8922773,"establishment, food, point_of_interest, restaurant",False
La Famille,"3 bis Rue François Marie Voltaire, 66000 Perpignan, France",4.6,447,https://www.facebook.com/lafamillerestau/?ref=page_internal,42.6980233,2.894503,"establishment, food, point_of_interest, restaurant",False
Le Grain de Folie,"71 Avenue du Général Leclerc, 66000 Perpignan, France",4.6,335,http://www.facebook.com/legraindefolieperpignan/,42.7001519,2.8869669,"establishment, food, point_of_interest, restaurant",False
La Galinette,"23 Rue Jean Payra, 66000 Perpignan, France",4.6,784,http://www.restaurant-galinette.com/,42.7024586,2.8932149,"establishment, food, point_of_interest, restaurant",False
Broqueta Des Halles - Brochettes Perpignan,"37/39 Halles Vauban 66000, 66000 Perpignan, France",4.9,294,https://www.instagram.com/broqueta/,42.6997346,2.8920734,"establishment, food, point_of_interest, restaurant",False
Restaurant La Table - Metz,"12 Rue Sainte-Marie, 57000 Metz, France",4.9,328,https://latable-metz.fr/,49.1190463,6.1722058,"establishment, food, point_of_interest, restaurant",False
Restaurant Le Paris,"2 Rue de la Gendarmerie, 57000 Metz, France",4.8,826,http://www.restaurant-leparis-metz.fr/?utm_source=gmb,49.1140439,6.1794376,"establishment, food, point_of_interest, restaurant",False
𝐋𝐚 𝐓𝐚𝐯𝐞𝐫𝐧𝐞 𝑇𝑎𝑏𝑙𝑒 𝑑𝑒 𝐶𝑎𝑟𝑎𝑐𝑡è𝑟𝑒 𝐌𝐞𝐭𝐳 ☨,"38 Rue des Clercs, 57000 Metz, France",4.4,3934,https://www.lestavernes.com/metz/,49.1163472,6.1730667,"establishment, food, point_of_interest, restaurant",False
La Fleure de Ly,"5 Rue des Piques, 57000 Metz, France",4.7,1275,https://www.lafleuredely.fr/?utm_source=gmb,49.12107950000001,6.175645299999999,"establishment, food, point_of_interest, restaurant",False
La Lanterne,"17 Pl. de Chambre, 57000 Metz, France",4.8,295,http://lalanternemetz.fr/,49.120641,6.174387299999999,"establishment, food, point_of_interest, restaurant",False
La Réserve,"5 Av. Ney, 57000 Metz, France",4.4,600,http://www.lareserve-metz.com/,49.1140708,6.1699061,"establishment, food, point_of_interest, restaurant",False
Guarà - Metz,"14 Rue de l'Abreuvoir, 57000 Metz, France",4.8,366,https://guarametz.fr/,49.1158379,6.1804894,"bar, establishment, food, point_of_interest, restaurant",False
L'Assiette au Bœuf Metz,"1 Rue du Pont des Morts, 57000 Metz, France",4.5,4674,https://linktr.ee/assietteauboeufmetz,49.1198905,6.170393799999999,"establishment, food, point_of_interest, restaurant",False
Poulette,"23 Place St Louis, 57000 Metz, France",4.7,1163,https://linktr.ee/PouletteRestaurant,49.1166765,6.1787256,"bar, establishment, food, point_of_interest, restaurant",False
La Popote,"30 Rue Clovis, 57000 Metz, France",4.8,1180,https://www.lapopote-metz.com/,49.1057493,6.168748300000001,"establishment, food, point_of_interest, restaurant",False
Émile & Lola,"29 Pl. St Thiébault, 57000 Metz, France",4.5,526,https://www.emile-et-lola-restaurant.fr/,49.1130298,6.176980899999999,"bar, establishment, food, point_of_interest, restaurant",False
Chez Baptiste,"13 Rue Lafayette, 57000 Metz, France",4.5,1143,http://www.chez-baptiste.fr/,49.10834269999999,6.1732675,"establishment, food, point_of_interest, restaurant",False
Les Copains d'Abord,"32 bis Rue du Coetlosquet, 57000 Metz, France",4.6,1010,http://restaurantlescopainsdabordmetz.fr/?utm_source=gmb,49.114904,6.1759043,"establishment, food, point_of_interest, restaurant",False
Au Petit Louis,"3 Av. de Lattre de Tassigny, 57000 Metz, France",4.6,1292,https://www.aupetitlouis.fr/,49.1099038,6.166762599999999,"establishment, food, point_of_interest, restaurant",False
Osteria dei sapori,"19 Rue Dupont des Loges, 57000 Metz, France",4.5,466,http://osteria-dei-sapori.fr/,49.1158349,6.175548999999999,"establishment, food, point_of_interest, restaurant",False
Heureux comme Alexandre | L'Antre à Barbak,"38 Rue de la Tête d'Or, 57000 Metz, France",4.7,1467,https://lantre-a-barbak.fr/,49.1169988,6.1779857,"establishment, food, point_of_interest, restaurant",False
Canada 'Venture,"12 Rue des Roches, 57000 Metz, France",4.5,1130,https://canada-venture.eatbu.com/?lang=fr,49.1208333,6.1741667,"establishment, food, point_of_interest, restaurant",False
Restaurant Derrière,"17 Rue de la Chèvre, 57000 Metz, France",4.5,947,http://www.restaurant-derriere.com/,49.1168103,6.177881999999999,"establishment, food, point_of_interest, restaurant",False
Casa Ricci,"16 Rue Sainte-Marie, 57000 Metz, France",4.8,922,,49.1190435,6.1720643,"establishment, food, point_of_interest, restaurant",True
L'Éveil,"2 Rue du Pont des Roches, 57000 Metz, France",4.7,396,http://www.webmetz.net/eveil/index.html,49.1202295,6.1731302,"cafe, establishment, food, point_of_interest, restaurant",False
LÔ Restaurant,"9 Rue du Lycée, 25000 Besançon, France",4.8,1061,https://lo-restaurant.fr/,47.2379731,6.0206111,"establishment, food, point_of_interest, restaurant",False
La Petite Adresse,"28 Rue Claude Pouillet, 25000 Besançon, France",4.7,695,,47.2388671,6.020076,"establishment, food, point_of_interest, restaurant",True
L'Alchimie,"1 Rue Bersot, 25000 Besançon, France",4.8,384,http://www.restaurantlalchimie.com/,47.2372409,6.0275314,"establishment, food, point_of_interest, restaurant",False
l'Unalôme,"3 Rue Rivotte, 25000 Besançon, France",4.8,307,http://lunalome.restaurant/,47.2352175,6.0317571,"establishment, food, point_of_interest, restaurant",False
L'Alsacien Besançon,"2 Quai Vauban, 25000 Besançon, France",4.5,3775,http://www.lalsacien.com/restaurant-alsacien-besancon/,47.2394444,6.0208333,"bar, establishment, food, point_of_interest, restaurant",False
Restaurant Le Sauvage,"6 Rue du Chapitre, 25000 Besançon, France",4.6,981,https://www.lesauvage-besancon.fr/le-restaurant/,47.2317385,6.0276691,"establishment, food, point_of_interest, restaurant",False
Les Tables d'antan,"18 Rue Bersot, 25000 Besançon, France",4.6,1019,http://lestablesdantan.fr/,47.2375477,6.028048399999999,"establishment, food, point_of_interest, restaurant",False
Le 1802,"Place Granvelle, 2 Rue Lacoré, 25000 Besançon, France",4.5,1253,http://www.restaurant-1802.fr/fr/,47.2347884,6.0262049,"bar, establishment, food, point_of_interest, restaurant",False
La Clocherade,"18 Fbg Rivotte, 25000 Besançon, France",4.6,1144,https://golden-unicorn-804825.netlify.app/restaurant/la-clocherade-25000-besancon,47.2322987,6.0347059,"establishment, food, point_of_interest, restaurant",False
Casinne - Restaurant Besançon,"132 Grande Rue, 25000 Besançon, France",4.9,226,https://www.casinne-restaurant.fr/,47.2348687,6.0289643,"establishment, food, point_of_interest, restaurant",False
Le Saint Cerf,"1 Rue Megevand, 25000 Besançon, France",4.8,361,https://www.facebook.com/lesaintcerf/?_rdr,47.2364072,6.0229344,"establishment, food, point_of_interest, restaurant",False
Au P’tit Coin 🦆,"5 bis Rue Luc Breton, 25000 Besançon, France",4.8,260,https://reservapro.unsolite.com/recherche/restaurant/au-p-tit-coin-besancon,47.2392703,6.0225781,"establishment, food, point_of_interest, restaurant",False
Le Petit Atelier,"20 Rue Bersot, 25000 Besançon, France",4.6,534,http://www.facebook.com/lepetitatelier.besancon/,47.2376152,6.0281129,"establishment, food, point_of_interest, restaurant",False
L'Effet Bœuf,"3 Rue Mairet, 25000 Besançon, France",4.6,875,https://www.lesmeilleursrestos.fr/restaurant-besancon/142-l-effet-boeuf-besancon.html,47.2342467,6.026490099999999,"establishment, food, point_of_interest, restaurant",False
Le Fils du Poissonnier,"45 Av. Georges Clémenceau, 25000 Besançon, France",4.8,510,http://le-fils-du-poissonnier.eatbu.com/,47.2382706,6.008679,"bar, establishment, food, point_of_interest, restaurant",False
Le Record,"37 Rue Bersot, 25000 Besançon, France",4.9,172,https://www.instagram.com/le_record_bisontin/,47.2380855,6.028578599999999,"bar, establishment, food, point_of_interest, restaurant",False
Le Primate,"39 Rue Bersot, 25000 Besançon, France",4.7,248,,47.238142,6.0286455,"establishment, food, point_of_interest, restaurant",True
Au Bien Ficelé,"30 Rue Bersot, 25000 Besançon, France",4.8,285,http://au-bien-ficele-restaurant-besancon.eatbu.com/,47.237769,6.028408499999999,"establishment, food, point_of_interest, restaurant",False
Le 76…,"76 Rue des Granges, 25000 Besançon, France",4.7,651,https://mymenuweb.com/fr/restaurants/165363/?utm_source=google_profile&utm_medium=google_profile&utm_campaign=admin,47.2370138,6.0274833,"establishment, food, point_of_interest, restaurant",False
La Boucle,"19 Av. Elisée Cusenier, 25000 Besançon, France",4.7,273,https://facebook.com/Restaurant-La-Boucle-Besan%C3%A7on-102937359057473/,47.2408587,6.0237757,"establishment, food, point_of_interest, restaurant",False
Well in Town,"34 Rue Notre Dame de Recouvrance, 45000 Orléans, France",4.8,1441,https://www.wellintownpub.com/,47.9001558,1.9012438,"bar, establishment, food, point_of_interest, restaurant",False
"Restaurant Le Gaulois - Cuisine française Orléans, 100% fait maison","148 Rue de Bourgogne, 45000 Orléans, France",4.7,2003,https://www.restaurant-gastronomique-orleans.fr/,47.9004751,1.9123001,"establishment, food, point_of_interest, restaurant",False
Les Fils À Maman Orléans,"195 Rue de Bourgogne, 45000 Orléans, France",4.3,4113,https://www.lesfilsamaman.com/restaurants/orleans/?utm_source=google&utm_medium=organic&utm_campaign=mybusiness-website,47.90010789999999,1.9095814,"bar, establishment, food, meal_delivery, meal_takeaway, point_of_interest, restaurant",False
Le Brin de Zinc Restaurant,"62-64 Rue Sainte-Catherine, 45000 Orléans, France",4.3,3735,https://lebrindezinc.fr/,47.9021194,1.9051861,"establishment, food, point_of_interest, restaurant",False
Chez Dionysos,"1 Rue du Tabour, 45000 Orléans, France",4.8,1122,http://www.chezdionysos.fr/,47.9003321,1.9037475,"establishment, food, point_of_interest, restaurant",False
Le Chien Fou,"3 Rue Jean Hupeau, 45000 Orléans, France",4.6,311,https://www.lechienfouorleans.fr/,47.8983996,1.9046219,"establishment, food, point_of_interest, restaurant",False
MAGA,"136 Rue de Bourgogne, 45000 Orléans, France",4.9,398,https://magarestaurant.fr/,47.9005383,1.9130295,"establishment, food, point_of_interest, restaurant",False
Petite Saison,"26 Pl. du Général de Gaulle, 45000 Orléans, France",4.8,1584,https://petitesaison.fr/pizzas/,47.90161819999999,1.9030476,"establishment, food, point_of_interest, restaurant",False
Au Bouillon,"12 Pl. du Châtelet, 45000 Orléans, France",4.3,1350,https://aubouillon.restaurant/,47.8990048,1.9068974,"bar, establishment, food, point_of_interest, restaurant",False
L'escalier,"262 Rue de Bourgogne, 45000 Orléans, France",4.5,886,http://www.restaurant-lescalier-orleans.fr/,47.900035,1.907348,"establishment, food, point_of_interest, restaurant",False
Le Ptit Gavroche,"restaurant le ptit gavroche, 145 Rue de Bourgogne, 45000 Orléans, France",4.6,691,https://leptitgavroche.fr/,47.9002828,1.912245,"establishment, food, point_of_interest, restaurant",False
Gric,"8-10 Rue des Halles, 45000 Orléans, France",4.8,503,http://www.restaurantgric.fr/,47.89855970000001,1.9072946,"establishment, food, point_of_interest, restaurant",False
L'Essentiel,"15 Rue Croix de Malte, 45000 Orléans, France",4.8,152,https://www.facebook.com/profile.php?id=100083155517365,47.9040313,1.9053461,"establishment, food, point_of_interest, restaurant",False
Food factory orléans,"Zone commerciale d'olivet, 3 Rue Crignon Desormeaux, 45100 Orléans, France",4.7,915,https://www.foodfactory45.com/,47.87773379999999,1.910266,"establishment, food, point_of_interest, restaurant",False
La Petite Folie,"223 Rue de Bourgogne, 45000 Orléans, France",4.1,865,https://lapetitefolie-orleans.fr/,47.9000556,1.9085917,"establishment, food, point_of_interest, restaurant",False
Olde Nola Cookery,"205 Bourbon St, New Orleans, LA 70130, USA",4.4,6824,https://www.nolacookery.com/,29.954908,-90.069122,"establishment, food, point_of_interest, restaurant",False
Taverne,"1 Place de Loire, 45000 Orléans, France",4.3,2551,https://taverne-brasserie.fr/,47.8983809,1.9086451,"bar, establishment, food, point_of_interest, restaurant",False
GW Fins,"808 Bienville St, New Orleans, LA 70112, USA",4.8,5326,http://gwfins.com/,29.9555463,-90.06883859999999,"establishment, food, point_of_interest, restaurant",False
L'Hibiscus,"175 Rue de Bourgogne, 45000 Orléans, France",4.7,659,https://hibiscus-orleans.fr/fr,47.90020370000001,1.9111656,"establishment, food, point_of_interest, restaurant",False
Restaurant des Plantes,"44 Rue Tudelle, 45100 Orléans, France",4.7,560,http://www.restaurantdesplantes.fr/,47.8935115,1.901383,"establishment, food, point_of_interest, restaurant",False
Restaurant Zum Sauwadala,"13 Rue de l'Arsenal, 68100 Mulhouse, France",4.6,2713,https://www.zum-sauwadala.fr/?utm_source=Google&utm_medium=My%20Business,47.7465672,7.334074600000001,"bar, establishment, food, point_of_interest, restaurant",False
L'Entrecôte de Mulhouse,"42 Av. Robert Schuman, 68100 Mulhouse, France",4.3,1920,https://lentrecote68.fr/carte-et-menu/,47.752926,7.3442002,"establishment, food, point_of_interest, restaurant",False
LE FAUBOURG,"3 Rue de Metz, 68100 Mulhouse, France",4.8,480,http://le-faubourg.eatbu.com/,47.74939490000001,7.341952399999999,"bar, establishment, food, point_of_interest, restaurant",False
Restaurant El Perú Mulhouse,"7b Rue Louis Pasteur, 68100 Mulhouse, France",4.7,862,https://el-peru-restaurant.eatbu.com/,47.7480436,7.3415113,"bar, establishment, food, point_of_interest, restaurant",False
La Table de Michèle,"16 Rue de Metz, 68100 Mulhouse, France",4.5,533,https://www.tabledemichele.fr/,47.7480262,7.3430003,"establishment, food, point_of_interest, restaurant",False
Au fil des saisons,"3 Rue des Fleurs, 68100 Mulhouse, France",4.8,306,https://www.restaurant-au-fil-des-saisons.fr/,47.744787,7.336459899999999,"establishment, food, point_of_interest, restaurant",False
Winstub Factory,"Place de la victoire, 68100 Mulhouse, France",4.2,2898,https://www.winstub-factory.fr/,47.7475805,7.3398024,"bar, cafe, establishment, food, point_of_interest, restaurant, store",False
Volfoni Mulhouse,"11 Rue de la Moselle, 68100 Mulhouse, France",4.4,5118,https://www.volfoni.fr/nos-restaurants/volfoni-mulhouse?utm_source=google&utm_medium=organic&utm_campaign=mybusiness-website,47.7484037,7.340102099999998,"establishment, food, point_of_interest, restaurant",False
Mealtin Potes,"6 Rue des Halles, 68100 Mulhouse, France",4.5,731,https://www.mealtinpotes.fr/,47.7447707,7.3361075,"establishment, food, point_of_interest, restaurant",False
Restaurant The 4,"5 Rue Bonbonnière, 68100 Mulhouse, France",4.6,537,https://restaurantle4.com/,47.7472782,7.3349482,"establishment, food, point_of_interest, restaurant",False
Le Gargantua,"7 Prte de Bâle, 68100 Mulhouse, France",4.6,1492,,47.7465408,7.343041299999999,"establishment, food, point_of_interest, restaurant",True
Le Cellier,"4 Rue des 3 Rois, 68100 Mulhouse, France",4.6,1087,http://www.restaurant-lecellier.fr/,47.7441439,7.3338841,"bar, establishment, food, point_of_interest, restaurant",False
Le Bistrot à Huîtres,"2 Rue du Moenchsberg, 68100 Mulhouse, France",4.6,656,https://bistrot-a-huitres.fr/,47.73732529999999,7.3349476,"establishment, food, point_of_interest, restaurant",False
Los Buenos Días,"5 Av. du Maréchal Foch, 68100 Mulhouse, France",4.5,1064,https://www.losbuenosdias.fr/,47.7445715,7.34221,"bar, establishment, food, grocery_or_supermarket, point_of_interest, restaurant, store",False
L'astronome Rooftop,"26 Rue des Maréchaux, 68100 Mulhouse, France",4.1,2805,,47.7481055,7.338381000000001,"bar, establishment, food, point_of_interest, restaurant",True
Le Petit Paris - Restaurant bistronomique à Mulhouse,"12 Rue de la Moselle, 68100 Mulhouse, France",4.5,539,https://www.lepetitparis.alsace/,47.7482391,7.3399918,"bar, establishment, food, point_of_interest, restaurant",False
Stroganoff,"9 Rue de l'Arsenal, 68100 Mulhouse, France",4.7,625,https://www.stroganoff-mulhouse.fr/,47.74669129999999,7.334252799999999,"establishment, food, point_of_interest, restaurant",False
Restaurant Le 17,"17 Rue Paille, 68100 Mulhouse, France",4.4,950,https://restaurant-le-17.eatbu.com/,47.7487747,7.338094399999999,"establishment, food, point_of_interest, restaurant",False
Auberge du Zoo,"31 Av. de la 9ème Division d'Infanterie Coloniale, 68100 Mulhouse, France",4.4,1524,http://www.auberge-zoo.com/,47.7328593,7.3470646,"establishment, food, point_of_interest, restaurant",False
Jalmogoyo,"41 Rue de la Sinne, 68100 Mulhouse, France",4.5,2507,http://www.jalmogoyo.com/,47.7453329,7.3397228,"establishment, food, point_of_interest, restaurant",False
Les Fils à Maman Rouen,"232 Rue Martainville, 76000 Rouen, France",4.6,6692,https://www.lesfilsamaman.com/restaurants/rouen/?utm_source=google&utm_medium=organic&utm_campaign=mybusiness-website,49.44,1.0986111,"bar, establishment, food, meal_delivery, meal_takeaway, point_of_interest, restaurant",False
Le Bistrot d'Arthur,"27 Rue Cauchoise, 76000 Rouen, France",4.6,4557,https://www.lebistrotdarthur.com/,49.44414930000001,1.0875224,"establishment, food, point_of_interest, restaurant",False
Paul-Arthur,"23-25 Pl. de la Pucelle, 76000 Rouen, France",4.8,1571,https://www.paul-arthurrestaurant.fr/,49.4423106,1.0884706,"establishment, food, point_of_interest, restaurant",False
